#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=U petoj sezoni program je održan u skladu sa novim konceptom: jedan mladi fudbaler iz svake zemlje izabran je kao njen predstavnik.
1-1	0-1	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
1-2	2-7	petoj	A	ADJ	_	_	peti	_	_	_	*	simple_wsd - ENG30-02202712-a:0.4661::dolazi odmah posle četvrtog i neposredno pre šestog u položaju	http://llod.jerteh.rs/WSD/seENG3002202712a	1	simple_wsd	ENG30-02202712-a	
1-3	8-14	sezoni	N	NOUN	_	_	sezona	_	_	_	*	simple_wsd - ENG30-15239579-n:0.4074::period godine koji označavaju posebni događaji ili aktivnosti u nekom polju	http://llod.jerteh.rs/WSD/seENG3015239579n	1	simple_wsd	ENG30-15239579-n	
1-4	15-22	program	N	NOUN	_	_	program	_	_	_	CV	simple_wsd - ENG30-06568978-n:0.6245::Sekvencija instrukcija koje računar može da interpretira ili izvrši (u računarstvu). - ENG30-03962685-n:0.5998::kombinacija određenog računara i određenog operativnog sistema - ENG30-06676416-n:0.5474::integrirani program akademskih studija	http://llod.jerteh.rs/WSD/seENG3006568978n	4	simple_wsd	ENG30-03962685-n;ENG30-06568978-n;ENG30-06619428-n;ENG30-06676416-n	
1-5	23-25	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
1-6	26-32	održan	V	VERB	_	_	održati	_	_	_	CV	simple_wsd - ENG30-02202928-v:0.5338::brinuti se; očuvati; imati zaduženje - ENG30-00118523-v:0.5255::produžiti postojanje na duži vremenski period - ENG30-02679899-v:0.4730::Čuvati ili držati u neizmenjenom stanju, činiti da ostane ili traje.	http://llod.jerteh.rs/WSD/seENG3002202928v	4	simple_wsd	ENG30-00118523-v;ENG30-02202928-v;ENG30-02280132-v;ENG30-02679899-v	
1-7	33-34	u	PREP	ADP	_	_	u	1[187]	u skladu sa[187]	AdpID[187]	*[451]	simple_wsd - LLM-0288:0.6194::Varijanta izraza "u skladu s"; u harmoniji sa; prema nečemu.[2000]	http://llod.jerteh.rs/WSD/seLLM0288[2000]	1[2000]	simple_wsd	LLM-0288[2000]	
1-8	35-41	skladu	N	NOUN	_	_	sklad	1[187]	u skladu sa[187]	AdpID[187]	*[451]	simple_wsd - LLM-0288:0.6194::Varijanta izraza "u skladu s"; u harmoniji sa; prema nečemu.[2000]	http://llod.jerteh.rs/WSD/seLLM0288[2000]	1[2000]	simple_wsd	LLM-0288[2000]	
1-9	42-44	sa	PREP	ADP	_	_	sa	1[187]	u skladu sa[187]	AdpID[187]	*[451]	simple_wsd - LLM-0288:0.6194::Varijanta izraza "u skladu s"; u harmoniji sa; prema nečemu.[2000]	http://llod.jerteh.rs/WSD/seLLM0288[2000]	1[2000]	simple_wsd	LLM-0288[2000]	
1-10	45-50	novim	A	ADJ	_	_	nov	_	_	_	*	simple_wsd - ENG30-00820975-a:0.6405::koji se koristi za živi jezik i predstavlja trenutnu fazu u njegovom razvoju - ENG30-01687167-a:0.6215::Od vrste koja ranije nije viđena. - ENG30-00821208-a:0.5974::u upotrebi posle srednjevekovnog vremena	http://llod.jerteh.rs/WSD/seENG3000820975a	6	simple_wsd	ENG30-00418198-a;ENG30-00820975-a;ENG30-00821208-a;ENG30-01640850-a;ENG30-01687167-a;ENG30-02070491-a	
1-11	51-60	konceptom	N	NOUN	_	_	koncept	_	_	_	CV	simple_wsd - ENG30-05835747-n:0.6100::Apstraktna ili opšta ideja koja je izvedena iz specifičnih slučajeva. - ENG30-03179318-n:0.5294::preliminarna skica koja ukazuje na plan za nešto - ENG30-06390962-n:0.4798::preliminarna verzija pisanog dela	http://llod.jerteh.rs/WSD/seENG3005835747n	3	simple_wsd	ENG30-03179318-n;ENG30-05835747-n;ENG30-06390962-n	
1-12	60-61	:	PUNCT	PUNCT	_	_	:	_	_	_	_	_	_	_	_	_	
1-13	62-67	jedan	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	_	
1-14	68-73	mladi	A	ADJ	_	_	mlad	_	_	_	*	simple_wsd - ENG30-00818008-a:0.5829::(useva) ubranih u ranoj fazi razvoja; pre potpune zrelosti - ENG30-01674464-a:0.4595::koristi se za ljude i živa bića, koji su u ranom stadijumu života ili razvoja i rasta	http://llod.jerteh.rs/WSD/seENG3000818008a	2	simple_wsd	ENG30-00818008-a;ENG30-01674464-a	
1-15	74-82	fudbaler	N	NOUN	http://www.wikidata.org/entity/Q937857	ROLE	fudbaler	_	_	_	*	simple_wsd - ENG30-10101634-n:0.4940::sportista koji igra američki fudbal - ENG30-10618342-n:0.4909::sportista koji igra fudbal	http://llod.jerteh.rs/WSD/seENG3010101634n	2	simple_wsd	ENG30-10101634-n;ENG30-10618342-n	
1-16	83-85	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	_	
1-17	86-91	svake	PRO	DET	_	_	svaki	_	_	_	_	_	_	_	_	_	
1-18	92-98	zemlje	N	NOUN	_	_	zemlja	_	_	_	*	simple_wsd - ENG30-09451517-n:0.6618::Spoljašnji, vanjski omotač zemlje ili mora. - ENG30-09335240-n:0.6144::Materija iz gornjeg sloja Zelmljine površine na kojoj mogu da rastu biljke (posebno kada se radi o njenom kvalitetu ili… - ENG30-13250048-n:0.5988::Zemlja na kojoj se nalazi nekretnina.	http://llod.jerteh.rs/WSD/seENG3009451517n	10	simple_wsd	ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	
1-19	99-106	izabran	V	VERB	_	_	izabrati	_	_	_	*	simple_wsd - ENG30-00676450-v:0.5654::Odabrati pažljivo iz grupe. - ENG30-00790308-v:0.5021::koristiti točkić za izbor broja telefona - ENG30-00676864-v:0.4746::Napraviti izbor	http://llod.jerteh.rs/WSD/seENG3000676450v	5	simple_wsd	ENG30-00676450-v;ENG30-00676864-v;ENG30-00679937-v;ENG30-00790308-v;ENG30-01078050-v	
1-20	107-109	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
1-21	110-113	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	_	
1-22	114-118	njen	PRO	DET	_	_	njen	_	_	_	_	_	_	_	_	_	
1-23	119-130	predstavnik	N	NOUN	_	_	predstavnik	_	_	_	*	simple_wsd - ENG30-05820620-n:0.5776::Jedna stavka informacije koja predstavlja tip. - ENG30-10522035-n:0.5065::Osoba koja predstavlja druge ljude. - ENG30-10005721-n:0.3240::lice imenovano da zastupa ili deluje u ime drugih	http://llod.jerteh.rs/WSD/seENG3005820620n	3	simple_wsd	ENG30-05820620-n;ENG30-10005721-n;ENG30-10522035-n	
1-24	130-131	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Krup pogađa oko 15 % dece i obično se javlja između 6 meseci i 5–6 godina.
2-1	131-135	Krup	N	NOUN	_	_	krup	_	_	_	*	simple_wsd - ENG30-14349311-n:0.5742::upaljenje grkljana, dušnika i bronhijalnih prolaza - ENG30-14174011-n:0.5022::bolest odojčadi i male dece; jak kašalj i promuklost i groznica i otežano disanje	http://llod.jerteh.rs/WSD/seENG3014349311n	2	simple_wsd	ENG30-14174011-n;ENG30-14349311-n	
2-2	136-142	pogađa	V	VERB	_	_	pogađati	_	_	_	CV	simple_wsd - DRJ0-212537/0:0.4741::nesvr. prema pogoditi (se).	http://llod.jerteh.rs/WSD/seDRJ0212537_0	1	simple_wsd	DRJ0-212537/0	
2-3	143-146	oko	ADV	ADV	_	_	oko	_	_	_	*	simple_wsd - ENG30-00007015-b:0.4008::(količina) neprecizna, ali prilično blizu tačne	http://llod.jerteh.rs/WSD/seENG3000007015b	1	simple_wsd	ENG30-00007015-b	
2-4	147-149	15	NUM	NUM	_	_	15	_	_	_	_	_	_	_	_	_	
2-5	150-151	%	PUNCT	SYM	_	_	%	_	_	_	_	_	_	_	_	_	
2-6	152-156	dece	N	NOUN	_	_	deca	_	_	_	CV	simple_wsd - DRS0-457358/0.0:0.5303::ljudi u ranom uzrastu života; sinovi i kćeri u odnosu na roditelje; mlade osobe koje još nisu odrasle. - DRS0-457359/0.0:0.3204::zb. im. od dete.	http://llod.jerteh.rs/WSD/seDRS0457358_0.0	2	simple_wsd	DRS0-457358/0.0;DRS0-457359/0.0	
2-7	157-158	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
2-8	159-165	obično	ADV	ADV	_	_	obično	_	_	_	*	simple_wsd - ENG30-00155621-b:0.4481::obično; po pravilu - ENG30-00041954-b:0.4191::bez razlike jednog od drugih - ENG30-00106921-b:0.3567::u normalnim uslovima	http://llod.jerteh.rs/WSD/seENG3000155621b	3	simple_wsd	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	
2-9	166-168	se	PAR	PART	_	_	se	1	*	IRV	*[452]	simple_wsd - CVMWE-0161:0.4418::pojaviti se, nastati (i o bolesti)[2001]	http://llod.jerteh.rs/WSD/seCVMWE0161[2001]	1[2001]	simple_wsd	CVMWE-0161[2001]	
2-10	169-175	javlja	V	VERB	_	_	javljati	1	javljati se	IRV	*[452]	simple_wsd - CVMWE-0161:0.4418::pojaviti se, nastati (i o bolesti)[2001]	http://llod.jerteh.rs/WSD/seCVMWE0161[2001]	1[2001]	simple_wsd	CVMWE-0161[2001]	
2-11	176-182	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	_	
2-12	183-184	6	NUM	NUM	_	_	6	_	_	_	_	_	_	_	_	_	
2-13	185-191	meseci	N	NOUN	_	_	mesec	_	_	_	*	simple_wsd - ENG30-15207872-n:0.6261::Period između dva uzastopna mlada meseca, 29.531 dan. - ENG30-15209413-n:0.5660::Jedan od dvanaest delova kalendarske godine. - ENG30-11484975-n:0.4283::Svetlost meseca.	http://llod.jerteh.rs/WSD/seENG3015207872n	6	simple_wsd	ENG30-09358226-n;ENG30-09358550-n;ENG30-11484975-n;ENG30-15206296-n;ENG30-15207872-n;ENG30-15209413-n	
2-14	192-193	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
2-15	194-195	5	NUM	NUM	_	_	5	_	_	_	_	_	_	_	_	_	
2-16	195-196	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	_	_	
2-17	196-197	6	NUM	NUM	_	_	6	_	_	_	_	_	_	_	_	_	
2-18	198-204	godina	N	NOUN	_	_	godina	_	_	_	*	simple_wsd - ENG30-15204297-n:0.6439::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15202634-n:0.6013::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-08238660-n:0.5931::Zajednica studenata ili đaka koji zajedno diplomiraju.	http://llod.jerteh.rs/WSD/seENG3015204297n	5	simple_wsd	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
2-19	204-205	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	
